"","Correlation","Protein","Tissue"
"17642",0.54758981143408,"ENSG00000149596.7","Kidney"
"17643",-0.182536217660131,"ENSG00000149600.11","Kidney"
"17644",0.298480251516832,"ENSG00000149636.15","Kidney"
"17645",0.243841367973549,"ENSG00000149639.15","Kidney"
"17646",0.128439157991297,"ENSG00000149657.20","Kidney"
"17647",0.296969565283496,"ENSG00000149658.18","Kidney"
"17648",0.288021527112745,"ENSG00000149743.14","Kidney"
"17649",0.567993377064401,"ENSG00000149761.9","Kidney"
"17650",0.809209225895388,"ENSG00000149781.12","Kidney"
"17651",0.633308804758437,"ENSG00000149782.11","Kidney"
"17652",0.0647563608924415,"ENSG00000149792.9","Kidney"
"17653",0.479810298102981,"ENSG00000149798.5","Kidney"
"17654",0.156394668890986,"ENSG00000149806.11","Kidney"
"17655",0.33409742775972,"ENSG00000149809.16","Kidney"
"17656",-0.069739089493669,"ENSG00000149823.9","Kidney"
"17657",-0.0534854220369647,"ENSG00000149923.14","Kidney"
"17658",0.664158921509057,"ENSG00000149929.16","Kidney"
"17659",0.424104962663781,"ENSG00000149930.18","Kidney"
"17660",0.370080461020849,"ENSG00000149932.17","Kidney"
"17661",0.193554006968641,"ENSG00000149948.13","Kidney"
"17662",0.476608082767916,"ENSG00000150054.18","Kidney"
"17663",0.52164672809596,"ENSG00000150093.19","Kidney"
"17664",-0.0525436305901444,"ENSG00000150201.15","Kidney"
"17665",0.275919254931248,"ENSG00000150281.6","Kidney"
"17666",0.0876943442947173,"ENSG00000150316.12","Kidney"
"17667",0.836802003966183,"ENSG00000150337.13","Kidney"
"17668",0.183465368596465,"ENSG00000150347.16","Kidney"
"17669",0.682852161595638,"ENSG00000150403.18","Kidney"
"17670",0.146853146853147,"ENSG00000150455.13","Kidney"
"17671",0.557527566665202,"ENSG00000150456.11","Kidney"
"17672",-0.0964640823755372,"ENSG00000150459.12","Kidney"
"17673",0.336401761170251,"ENSG00000150477.15","Kidney"
"17674",-0.0905425219941349,"ENSG00000150510.17","Kidney"
"17675",0.592820389132799,"ENSG00000150527.17","Kidney"
"17676",0.827002018676478,"ENSG00000150540.14","Kidney"
"17677",0.609709754259837,"ENSG00000150593.18","Kidney"
"17678",0.527826086956522,"ENSG00000150594.7","Kidney"
"17679",0.450317124735729,"ENSG00000150625.16","Kidney"
"17680",0.263710407239819,"ENSG00000150627.15","Kidney"
"17681",0.536521739130435,"ENSG00000150630.4","Kidney"
"17682",0.265934065934066,"ENSG00000150636.17","Kidney"
"17683",-0.0105544084698853,"ENSG00000150656.15","Kidney"
"17684",0.507326007326007,"ENSG00000150672.17","Kidney"
"17685",0.59923448256791,"ENSG00000150687.12","Kidney"
"17686",0.681388326468889,"ENSG00000150712.11","Kidney"
"17687",0.0761967001687716,"ENSG00000150753.12","Kidney"
"17688",0.691874913064561,"ENSG00000150760.12","Kidney"
"17689",0.127588051407584,"ENSG00000150764.14","Kidney"
"17690",0.284265026265847,"ENSG00000150768.16","Kidney"
"17691",0.399562111995017,"ENSG00000150776.18","Kidney"
"17692",0.321546639896013,"ENSG00000150779.12","Kidney"
"17693",0.756188169855695,"ENSG00000150782.12","Kidney"
"17694",0.502969481490409,"ENSG00000150787.8","Kidney"
"17695",0.674710644111536,"ENSG00000150867.14","Kidney"
"17696",0.198764960974915,"ENSG00000150893.11","Kidney"
"17697",0.246259516172381,"ENSG00000150907.10","Kidney"
"17698",0.61874584727249,"ENSG00000150938.10","Kidney"
"17699",0.734278294974759,"ENSG00000150961.15","Kidney"
"17700",0.368131868131868,"ENSG00000150967.18","Kidney"
"17701",0.314687168903905,"ENSG00000150977.10","Kidney"
"17702",0.462521863188624,"ENSG00000150990.8","Kidney"
"17703",0.79790879613071,"ENSG00000150995.19","Kidney"
"17704",0.391378024076516,"ENSG00000151014.6","Kidney"
"17705",0.450972531904938,"ENSG00000151065.14","Kidney"
"17706",0.641461460435586,"ENSG00000151092.17","Kidney"
"17707",0.12559410222691,"ENSG00000151093.8","Kidney"
"17708",0.216324729038675,"ENSG00000151116.17","Kidney"
"17709",0.0865460407012073,"ENSG00000151131.11","Kidney"
"17710",0.415355468115111,"ENSG00000151135.10","Kidney"
"17711",0.246153846153846,"ENSG00000151136.15","Kidney"
"17712",0.336367860844142,"ENSG00000151148.14","Kidney"
"17713",0.810592935324928,"ENSG00000151150.22","Kidney"
"17714",0.510989010989011,"ENSG00000151151.6","Kidney"
"17715",0.547495359776461,"ENSG00000151176.8","Kidney"
"17716",0.731843269517396,"ENSG00000151208.17","Kidney"
"17717",0.621485652516907,"ENSG00000151224.13","Kidney"
"17718",0.665037442001697,"ENSG00000151229.13","Kidney"
"17719",0.305574724271006,"ENSG00000151233.11","Kidney"
"17720",0.534903263406791,"ENSG00000151239.13","Kidney"
"17721",0.604087438938021,"ENSG00000151240.17","Kidney"
"17722",0.240173775851237,"ENSG00000151247.12","Kidney"
"17723",0.811919087074032,"ENSG00000151276.23","Kidney"
"17724",0.532212218611009,"ENSG00000151287.17","Kidney"
"17725",0.177667415821426,"ENSG00000151292.17","Kidney"
"17726",0.566829032772884,"ENSG00000151304.6","Kidney"
"17727",0.623627987659645,"ENSG00000151327.12","Kidney"
"17728",0.161601566310942,"ENSG00000151332.19","Kidney"
"17729",0.235425101214575,"ENSG00000151338.18","Kidney"
"17730",0.284982645674281,"ENSG00000151348.15","Kidney"
"17731",0.811053024645258,"ENSG00000151364.17","Kidney"
"17732",0.137464405938124,"ENSG00000151366.13","Kidney"
"17733",0.508906188804064,"ENSG00000151376.16","Kidney"
"17734",0.436952224158134,"ENSG00000151413.17","Kidney"
"17735",0.379447555204605,"ENSG00000151414.15","Kidney"
"17736",0.0909647549158908,"ENSG00000151418.12","Kidney"
"17737",0.688329233596351,"ENSG00000151422.13","Kidney"
"17738",0.326475361097381,"ENSG00000151445.16","Kidney"
"17739",0.462252345415025,"ENSG00000151458.12","Kidney"
"17740",0.507236196412039,"ENSG00000151461.20","Kidney"
"17741",0.282267381277152,"ENSG00000151465.14","Kidney"
"17742",-0.174852182336649,"ENSG00000151466.12","Kidney"
"17743",0.252639324795982,"ENSG00000151470.13","Kidney"
"17744",0.679011837935071,"ENSG00000151474.23","Kidney"
"17745",0.207547946905079,"ENSG00000151490.15","Kidney"
"17746",0.702719475616743,"ENSG00000151491.14","Kidney"
"17747",0.391308167973431,"ENSG00000151498.12","Kidney"
"17748",0.597173523448465,"ENSG00000151500.15","Kidney"
"17749",0.561903954409719,"ENSG00000151502.11","Kidney"
"17750",0.27571211784632,"ENSG00000151503.13","Kidney"
"17751",0.344319107544859,"ENSG00000151532.13","Kidney"
"17752",0.50274571397086,"ENSG00000151552.12","Kidney"
"17753",0.439704317691642,"ENSG00000151553.15","Kidney"
"17754",0.541193591690075,"ENSG00000151576.10","Kidney"
"17755",0.574922707806147,"ENSG00000151611.16","Kidney"
"17756",0.168732337104688,"ENSG00000151612.18","Kidney"
"17757",0.465167862027253,"ENSG00000151623.15","Kidney"
"17758",0.81944059285276,"ENSG00000151632.17","Kidney"
"17759",0.77868574461149,"ENSG00000151640.13","Kidney"
"17760",-0.0382806386526077,"ENSG00000151655.19","Kidney"
"17761",0.161455072898244,"ENSG00000151657.12","Kidney"
"17762",0.683897078937197,"ENSG00000151689.13","Kidney"
"17763",0.321067062913554,"ENSG00000151690.15","Kidney"
"17764",0.788832173379653,"ENSG00000151693.11","Kidney"
"17765",0.403239229964286,"ENSG00000151694.14","Kidney"
"17766",0.686795654392208,"ENSG00000151702.17","Kidney"
"17767",0.101806239737274,"ENSG00000151704.15","Kidney"
"17768",0.650129466629191,"ENSG00000151718.16","Kidney"
"17769",0.244117647058824,"ENSG00000151725.12","Kidney"
"17770",0.66920189687842,"ENSG00000151726.14","Kidney"
"17771",0.573417318890956,"ENSG00000151729.11","Kidney"
"17772",0.106910039179802,"ENSG00000151743.11","Kidney"
"17773",0.789422959686263,"ENSG00000151746.15","Kidney"
"17774",0.595243845704502,"ENSG00000151748.15","Kidney"
"17775",0.18892586994374,"ENSG00000151779.13","Kidney"
"17776",0.224978582671268,"ENSG00000151806.14","Kidney"
"17777",0.43591362893336,"ENSG00000151835.16","Kidney"
"17778",0.0718911742437366,"ENSG00000151846.8","Kidney"
"17779",0.543274959783703,"ENSG00000151876.13","Kidney"
"17780",0.63589661923267,"ENSG00000151892.14","Kidney"
"17781",0.449462458935124,"ENSG00000151893.15","Kidney"
"17782",0.88238637471989,"ENSG00000151914.20","Kidney"
"17783",0.292396409862708,"ENSG00000151923.17","Kidney"
"17784",0.627858639334517,"ENSG00000151929.10","Kidney"
"17785",0.7765394574637,"ENSG00000152056.17","Kidney"
"17786",0.64631742251178,"ENSG00000152061.23","Kidney"
"17787",-0.118663636730731,"ENSG00000152082.15","Kidney"
"17788",0.194837390388697,"ENSG00000152102.18","Kidney"
"17789",0.750810022330005,"ENSG00000152104.12","Kidney"
"17790",0.148715457014746,"ENSG00000152127.9","Kidney"
"17791",0.371524832155132,"ENSG00000152133.15","Kidney"
"17792",0.696990414751998,"ENSG00000152137.7","Kidney"
"17793",0.187703705128559,"ENSG00000152147.11","Kidney"
"17794",-0.19615314110727,"ENSG00000152193.8","Kidney"
"17795",0.103803245159648,"ENSG00000152219.5","Kidney"
"17796",0.312825569822942,"ENSG00000152223.15","Kidney"
"17797",0.65183354743719,"ENSG00000152229.18","Kidney"
"17798",0.445445135237632,"ENSG00000152234.16","Kidney"
"17799",-0.0854028542624606,"ENSG00000152240.13","Kidney"
"17800",0.357217806330777,"ENSG00000152242.11","Kidney"
"17801",-0.0269565217391304,"ENSG00000152253.9","Kidney"
"17802",0.545055657552479,"ENSG00000152256.14","Kidney"
"17803",0.27002634478222,"ENSG00000152270.9","Kidney"
"17804",0.353840198069221,"ENSG00000152291.14","Kidney"
"17805",0.335664335664336,"ENSG00000152348.16","Kidney"
"17806",0.174610459186344,"ENSG00000152359.15","Kidney"
"17807",0.181881409729511,"ENSG00000152380.10","Kidney"
"17808",-0.0772328523017775,"ENSG00000152382.6","Kidney"
"17809",0.861795716847119,"ENSG00000152402.11","Kidney"
"17810",0.394168699427616,"ENSG00000152404.15","Kidney"
"17811",0.668444852563112,"ENSG00000152409.9","Kidney"
"17812",0.345889866641015,"ENSG00000152413.15","Kidney"
"17813",0.494680223061828,"ENSG00000152422.16","Kidney"
"17814",-0.034965034965035,"ENSG00000152455.16","Kidney"
"17815",0.0444046995184756,"ENSG00000152457.18","Kidney"
"17816",0.066237966851565,"ENSG00000152464.15","Kidney"
"17817",0.817646610543653,"ENSG00000152465.18","Kidney"
"17818",0.244934031666039,"ENSG00000152484.14","Kidney"
"17819",0.705856833833936,"ENSG00000152492.15","Kidney"
"17820",0.635972461273666,"ENSG00000152495.11","Kidney"
"17821",0.110671936758893,"ENSG00000152503.9","Kidney"
"17822",0.158815760582667,"ENSG00000152518.8","Kidney"
"17823",0.353979090353054,"ENSG00000152520.14","Kidney"
"17824",0.492780198550249,"ENSG00000152527.14","Kidney"
"17825",0.68682331227446,"ENSG00000152556.17","Kidney"
"17826",0.422158459336203,"ENSG00000152601.17","Kidney"
"17827",0.431305786055721,"ENSG00000152620.13","Kidney"
"17828",0.520019110344537,"ENSG00000152642.11","Kidney"
"17829",0.534835200866127,"ENSG00000152661.9","Kidney"
"17830",0.370746100025636,"ENSG00000152683.14","Kidney"
"17831",0.222391859709501,"ENSG00000152684.11","Kidney"
"17832",0.571554215014759,"ENSG00000152689.18","Kidney"
"17833",0.678629386581294,"ENSG00000152700.14","Kidney"
"17834",0.44156780587949,"ENSG00000152749.8","Kidney"
"17835",0.581788981846136,"ENSG00000152766.6","Kidney"
"17836",0.639095886435511,"ENSG00000152767.17","Kidney"
"17837",0.391402361168131,"ENSG00000152778.9","Kidney"
"17838",-0.00951374207188161,"ENSG00000152779.14","Kidney"
"17839",0.572115468768952,"ENSG00000152782.16","Kidney"
"17840",0.402380090011131,"ENSG00000152795.17","Kidney"
"17841",0.67938878940576,"ENSG00000152818.18","Kidney"
"17842",0.724616750292364,"ENSG00000152894.14","Kidney"
"17843",0.222452309266295,"ENSG00000152904.11","Kidney"
"17844",0.715942028985507,"ENSG00000152932.8","Kidney"
"17845",0.135546613011402,"ENSG00000152939.17","Kidney"
"17846",0.341407425434253,"ENSG00000152942.19","Kidney"
"17847",-0.0685165498486919,"ENSG00000152944.9","Kidney"
"17848",0.836144975490024,"ENSG00000152952.12","Kidney"
"17849",0.117421651571763,"ENSG00000152953.13","Kidney"
"17850",0.423529411764706,"ENSG00000153002.12","Kidney"
"17851",0.205204670157129,"ENSG00000153006.16","Kidney"
"17852",0.71078431372549,"ENSG00000153012.12","Kidney"
"17853",0.381198191215216,"ENSG00000153015.16","Kidney"
"17854",0.461012338861998,"ENSG00000153029.14","Kidney"
"17855",0.185532985304328,"ENSG00000153037.15","Kidney"
"17856",0.204511278195489,"ENSG00000153044.10","Kidney"
"17857",0.467029663515307,"ENSG00000153046.18","Kidney"
"17858",0.636311715868307,"ENSG00000153048.11","Kidney"
"17859",0.402597402597403,"ENSG00000153064.12","Kidney"
"17860",0.446403359156998,"ENSG00000153066.12","Kidney"
"17861",0.711848677098323,"ENSG00000153071.15","Kidney"
"17862",0.491891684465867,"ENSG00000153086.14","Kidney"
"17863",0.177288808375533,"ENSG00000153094.24","Kidney"
"17864",0.292006725370808,"ENSG00000153107.13","Kidney"
"17865",0.741491462573548,"ENSG00000153113.23","Kidney"
"17866",0.0528644040391074,"ENSG00000153130.17","Kidney"
"17867",0.268472906403941,"ENSG00000153132.13","Kidney"
"17868",0.365497453369712,"ENSG00000153140.8","Kidney"
"17869",0.0560693774321128,"ENSG00000153147.6","Kidney"
"17870",0.271108719665639,"ENSG00000153187.20","Kidney"
"17871",-0.045981998293605,"ENSG00000153201.16","Kidney"
"17872",0.262159409486316,"ENSG00000153207.16","Kidney"
"17873",0.4362160135294,"ENSG00000153208.17","Kidney"
"17874",0.549542401681446,"ENSG00000153214.11","Kidney"
"17875",0.405194688053588,"ENSG00000153246.13","Kidney"
"17876",0.379251533164921,"ENSG00000153250.20","Kidney"
"17877",0.024249217436724,"ENSG00000153292.16","Kidney"
"17878",0.0753353973168215,"ENSG00000153303.17","Kidney"
"17879",0.833893018969589,"ENSG00000153310.19","Kidney"
"17880",0.7089990985516,"ENSG00000153317.15","Kidney"
"17881",0.63116532482208,"ENSG00000153339.14","Kidney"
"17882",0.173601754152612,"ENSG00000153391.15","Kidney"
"17883",0.794688676444936,"ENSG00000153395.10","Kidney"
"17884",0.506187517425959,"ENSG00000153406.13","Kidney"
"17885",0.147946300976296,"ENSG00000153443.13","Kidney"
"17886",0.115632679401515,"ENSG00000153487.13","Kidney"
"17887",0.176578819210348,"ENSG00000153558.16","Kidney"
"17888",0.577672703582666,"ENSG00000153560.12","Kidney"
"17889",-0.0230100305374525,"ENSG00000153561.13","Kidney"
"17890",0.79163185427618,"ENSG00000153563.15","Kidney"
"17891",0.12931107859041,"ENSG00000153574.9","Kidney"
"17892",0.387216878802687,"ENSG00000153707.17","Kidney"
"17893",0.352120625705531,"ENSG00000153714.6","Kidney"
"17894",0.504964787675265,"ENSG00000153721.19","Kidney"
"17895",0.269116073629203,"ENSG00000153767.10","Kidney"
"17896",0.783056408127503,"ENSG00000153774.9","Kidney"
"17897",0.398963045081113,"ENSG00000153786.13","Kidney"
"17898",0.0258321612751992,"ENSG00000153789.13","Kidney"
"17899",0.175824175824176,"ENSG00000153814.13","Kidney"
"17900",0.435963053098299,"ENSG00000153815.16","Kidney"
"17901",0.336119789003293,"ENSG00000153822.13","Kidney"
"17902",0.622754030663797,"ENSG00000153823.18","Kidney"
"17903",0.737428541895453,"ENSG00000153827.13","Kidney"
"17904",0.0706401957246312,"ENSG00000153879.9","Kidney"
"17905",0.325382765389074,"ENSG00000153885.14","Kidney"
"17906",0.846153846153846,"ENSG00000153902.14","Kidney"
"17907",0.837764592561602,"ENSG00000153904.20","Kidney"
"17908",0.314415326691812,"ENSG00000153914.16","Kidney"
"17909",0.322172309202976,"ENSG00000153922.10","Kidney"
"17910",0.65034965034965,"ENSG00000153933.10","Kidney"
"17911",0.479468758747996,"ENSG00000153936.17","Kidney"
"17912",0.585303972293964,"ENSG00000153944.11","Kidney"
"17913",0.8719244152152,"ENSG00000153956.16","Kidney"
"17914",0.432447570886736,"ENSG00000153982.11","Kidney"
"17915",0.282249243088723,"ENSG00000153989.8","Kidney"
"17916",0.404828396111352,"ENSG00000154001.14","Kidney"
"17917",0.714327703384022,"ENSG00000154016.13","Kidney"
"17918",0.27974266824211,"ENSG00000154025.15","Kidney"
"17919",0.480654006365043,"ENSG00000154059.11","Kidney"
"17920",0.276470588235294,"ENSG00000154065.17","Kidney"
"17921",0.308323843964577,"ENSG00000154079.6","Kidney"
"17922",0.851888158515734,"ENSG00000154096.14","Kidney"
"17923",0.418567231901448,"ENSG00000154114.12","Kidney"
"17924",0.681375107232739,"ENSG00000154124.5","Kidney"
"17925",0.749209923008352,"ENSG00000154127.10","Kidney"
"17926",0.0269565217391304,"ENSG00000154133.15","Kidney"
"17927",0.457635355719764,"ENSG00000154146.13","Kidney"
"17928",0.523290996725499,"ENSG00000154153.13","Kidney"
"17929",0.71081469218489,"ENSG00000154174.8","Kidney"
"17930",0.62620022356074,"ENSG00000154175.17","Kidney"
"17931",0.747893946013374,"ENSG00000154217.15","Kidney"
"17932",0.527584864499939,"ENSG00000154222.14","Kidney"
"17933",0.856705871139506,"ENSG00000154229.12","Kidney"
"17934",0.315156095999304,"ENSG00000154237.13","Kidney"
"17935",0.574816555902383,"ENSG00000154240.17","Kidney"
"17936",0.491133004926108,"ENSG00000154262.13","Kidney"
"17937",-0.0333333333333333,"ENSG00000154265.16","Kidney"
"17938",0.718419997791079,"ENSG00000154269.15","Kidney"
"17939",0.510924369747899,"ENSG00000154274.15","Kidney"
"17940",0.79736853666037,"ENSG00000154277.13","Kidney"
"17941",0.239177673406001,"ENSG00000154309.8","Kidney"
"17942",0.74027779032895,"ENSG00000154310.17","Kidney"
"17943",0.610434782608696,"ENSG00000154319.16","Kidney"
"17944",0.568537087468435,"ENSG00000154328.16","Kidney"
"17945",0.662176521487024,"ENSG00000154330.13","Kidney"
"17946",0.35258358662614,"ENSG00000154370.16","Kidney"
"17947",0.836637525705744,"ENSG00000154380.17","Kidney"
"17948",0,"ENSG00000154429.11","Kidney"
"17949",0.4476611132366,"ENSG00000154447.15","Kidney"
"17950",0.888173176732062,"ENSG00000154451.14","Kidney"
"17951",0.104268838976672,"ENSG00000154473.18","Kidney"
"17952",0.243872399928393,"ENSG00000154511.12","Kidney"
"17953",0.775393874932928,"ENSG00000154553.16","Kidney"
"17954",0.59625749979638,"ENSG00000154556.18","Kidney"
"17955",0.469176211966492,"ENSG00000154582.16","Kidney"
"17956",0.83235294117647,"ENSG00000154589.7","Kidney"
"17957",0.728500823898981,"ENSG00000154639.19","Kidney"
"17958",-0.0155479408380727,"ENSG00000154654.15","Kidney"
"17959",0.635146800155924,"ENSG00000154678.18","Kidney"
"17960",0.284196133487753,"ENSG00000154710.17","Kidney"
"17961",0.00796814937040119,"ENSG00000154719.14","Kidney"
"17962",0.688692166019337,"ENSG00000154721.15","Kidney"
"17963",0.133051794716324,"ENSG00000154723.12","Kidney"
"17964",0.49024520033706,"ENSG00000154727.10","Kidney"
"17965",0.184143264688733,"ENSG00000154734.15","Kidney"
"17966",-0.0455148170064375,"ENSG00000154736.6","Kidney"
"17967",0.272727272727273,"ENSG00000154743.18","Kidney"
"17968",0.59900688440556,"ENSG00000154760.14","Kidney"
"17969",0.50452251542767,"ENSG00000154767.15","Kidney"
"17970",0.324550016530297,"ENSG00000154781.16","Kidney"
"17971",0.87988335998734,"ENSG00000154783.12","Kidney"
"17972",0.0520107809581414,"ENSG00000154803.13","Kidney"
"17973",0.211560404094484,"ENSG00000154813.10","Kidney"
"17974",0.0180781280543308,"ENSG00000154814.14","Kidney"
"17975",0.493645792833075,"ENSG00000154822.18","Kidney"
"17976",0.10211854587686,"ENSG00000154832.15","Kidney"
"17977",0.446889546696428,"ENSG00000154845.15","Kidney"
"17978",0.376692014385478,"ENSG00000154889.17","Kidney"
"17979",0.805744017819512,"ENSG00000154917.11","Kidney"
"17980",0.350187544483285,"ENSG00000154930.15","Kidney"
"17981",0.243850841641595,"ENSG00000154945.7","Kidney"
"17982",0.277062053883426,"ENSG00000155008.14","Kidney"
"17983",0.481372850932576,"ENSG00000155016.18","Kidney"
"17984",0.140639715874396,"ENSG00000155034.19","Kidney"
